GivenName,Surname,StreetAddress,City,State,StateFull,ZipCode,EmailAddress,Username,Password,TelephoneNumber,MothersMaiden,Birthday,Age,CCNumber,CVV2,NationalID,BloodType,Kilograms,Centimeters,Latitude,Longitude
Donald,Sluss,599 Hiddenview Drive,Philadelphia,PA,Pennsylvania,19115,DonaldKSluss@gustr.com,Spoes1936,Ieje3jooC,215-969-4399,Duran,8/30/1936,80,5.43E+15,934,169-82-6537,O+,67.8,170,40.127247,-75.117485
Danny,Carlson,2781 Tenmile,Norfolk,VA,Virginia,23513,DannyRCarlson@armyspy.com,Unliand,booX4pheiNie,757-857-2105,Norton,10/11/1927,89,4.72E+15,870,697-03-7185,B+,99.1,182,36.844511,-76.267285
Shelley,Bratcher,3806 Weekley Street,San Antonio,TX,Texas,78205,ShelleyABratcher@dayrep.com,Defre1957,fioy0aoH8,210-320-0450,Huerta,9/11/1957,59,4.92E+15,129,632-24-8108,O-,84.5,157,29.337359,-98.49889
Berry,Weber,1996 Small Street,New York,NY,New York,10011,BerryMWeber@einrot.com,Traidnew,Eeyith5oh,212-886-2794,Stroud,7/29/1931,85,5.38E+15,172,107-68-0751,A+,81.5,161,40.668006,-73.952969
Carolyn,Peralta,4816 Brannon Avenue,Callahan,FL,Florida,32011,CarolynAPeralta@cuvox.de,Fropen,phab4auFaiC,904-879-2900,Torres,5/21/1943,74,4.53E+15,919,264-46-5881,O+,92.6,163,30.541507,-81.856764
Jesse,Travis,2672 Java Lane,Charlotte,SC,South Carolina,28202,JesseMTravis@jourrapide.com,Fect1957,aiShaiMee5,803-658-4821,Griffeth,2/13/1957,60,4.56E+15,514,654-07-0810,O+,111.6,186,35.170337,-80.870404
Tyron,Blackman,2425 Birch Street,Carmel,IN,Indiana,46032,TyronJBlackman@einrot.com,Clan1953,Chahcu9mie,317-817-6464,Pierce,3/11/1953,64,5.56E+15,888,305-56-3370,O+,111.6,184,39.878691,-86.149628
Julia,Magers,4788 Half and Half Drive,West Palm Beach,FL,Florida,33401,JuliaGMagers@dayrep.com,Rilet1967,Iethah1w,561-206-3944,Mimms,8/21/1967,49,5.58E+15,42,771-05-5148,A+,72.5,165,26.749321,-80.149037
Russell,Ford,2232 Liberty Street,Farmers Branch,TX,Texas,75244,RussellSFord@fleckens.hu,Rearmem,quae8Kei8,214-869-0634,Nunley,3/31/1947,70,4.56E+15,697,635-92-4777,A+,99.4,181,32.947226,-96.92417
Betty,Bergeron,4512 Still Street,Toledo,OH,Ohio,43660,BettySBergeron@teleworm.us,Blar1938,wozeisae0L,419-650-6159,Hutchinson,7/29/1938,78,4.93E+15,842,278-92-7088,AB+,57,168,41.65518,-83.62961
Michelle,Thomas,3247 Losh Lane,Mckeesport,PA,Pennsylvania,15132,MichelleIThomas@fleckens.hu,Laine1982,ieleeS8u,412-678-6101,Mazza,7/12/1982,34,4.53E+15,891,173-07-3226,O+,63.2,159,40.370984,-79.923427
Michelle,Gray,3175 Yorkshire Circle,Greenville,NC,North Carolina,27834,MichelleGGray@gustr.com,Otheamed,rie2maiN3,252-304-7613,Perkins,5/14/1940,77,5.11E+15,906,690-07-7124,B+,91.6,161,35.699578,-77.158864
Sarah,Wiese,1195 Apple Lane,Macomb,IL,Illinois,61455,SarahTWiese@einrot.com,Tient1952,Iegh2aifah,309-333-4457,Carter,6/4/1952,65,4.54E+15,355,321-88-6849,AB-,62.4,164,40.324176,-90.67668
Ervin,Garcia,1857 Scott Street,Poughkeepsie,NY,New York,12601,ErvinKGarcia@armyspy.com,Blub1938,OhtaaLo1ch,845-559-5833,Cooper,3/14/1938,79,4.56E+15,498,073-68-2523,B+,76.8,165,41.660351,-73.869474
Bessie,Henry,1536 Maxwell Street,New Haven,CT,Connecticut,6511,BessieJHenry@armyspy.com,Whimad1930,kivieQui3ei,860-791-2581,Forte,7/8/1930,86,5.10E+15,355,043-18-3878,A+,72.9,158,41.245642,-72.856423
Lyle,Wood,3792 Dog Hill Lane,Hays,KS,Kansas,67601,LyleMWood@cuvox.de,Sobjecold1954,nooVei4ax1,785-656-4862,Fralick,3/17/1954,63,5.33E+15,942,510-54-9432,O+,97.7,169,38.832342,-99.278927
Nicole,Patton,2739 Ralph Drive,Warrensville Heights,OH,Ohio,44128,NicoleHPatton@einrot.com,Wassall75,uoPhie9hur,440-221-4676,Eckhoff,10/16/1975,41,4.56E+15,636,287-80-9360,A+,89.1,171,41.491405,-81.509063
Peter,Martin,4628 Anmoore Road,Brooklyn,NY,New York,11234,PeterJMartin@rhyta.com,Andifultake1932,iebeichahX9,718-763-1506,Bales,2/4/1932,85,4.56E+15,353,098-20-2955,B+,68,172,40.527744,-73.9402
Antonia,Becker,1382 Cody Ridge Road,Velma,OK,Oklahoma,73091,AntoniaWBecker@cuvox.de,Gookishe,emee1Ee0aa,580-444-7667,Culpepper,1/26/1951,66,4.92E+15,281,443-03-2719,A+,96.4,158,34.520999,-97.63551
Stephen,Echevarria,1843 Pretty View Lane,Point Arena,CA,California,95468,StephenMEchevarria@armyspy.com,Mighose,ii6iiX1Xa0,707-882-8346,Hill,4/17/1969,48,4.92E+15,138,559-69-8992,B+,83.7,178,38.84365,-123.584679
Jene,White,2201 Neville Street,Evansville,IN,Indiana,47708,JeneRWhite@einrot.com,Forescon1973,aoquo3Go4ogh,812-647-8055,Bierman,2/25/1973,44,4.56E+15,996,305-01-8816,B+,105.8,167,37.927038,-87.564332
Maria,Loper,3556 Upton Avenue,Wiscasset,ME,Maine,4578,MariaLLoper@gustr.com,Coltake36,Aichooj3,207-882-5755,Horton,1/17/1936,81,4.93E+15,513,005-52-7738,B+,71.5,168,44.054189,-69.72738
Edward,Grindle,2475 Norma Lane,Shreveport,LA,Louisiana,71101,EdwardVGrindle@teleworm.us,Foreced,tor6Tosiagh,318-490-9070,Dean,12/29/1964,52,4.49E+15,959,437-40-2166,B+,111.6,178,32.436522,-93.771079
Mary,Cox,4692 Stone Lane,Coatesville,PA,Pennsylvania,19320,MaryKCox@cuvox.de,Whowne,jaicaiChau9,610-384-4697,Taylor,1/24/1986,31,4.53E+15,594,203-82-6628,O+,85,163,39.992908,-75.859719
Lester,Bullion,4816 Railroad Street,Marquette,MI,Michigan,49855,LesterBBullion@cuvox.de,Dievendin,Thior0fai,906-236-0795,Gray,6/8/1974,43,5.30E+15,858,380-92-2831,A+,69.8,181,46.684922,-87.463157
Amie,Coe,1139 Augusta Park,Charleston,WV,West Virginia,25313,AmieLCoe@superrito.com,Romble,eije3ahF,304-776-0388,Wright,10/15/1955,61,5.11E+15,980,235-52-0433,B+,55.1,164,38.435698,-81.698872
Christopher,Gutierrez,3205 Cost Avenue,Frederick,MD,Maryland,21701,ChristopherMGutierrez@fleckens.hu,Sesece,ko6eeZoo0,301-491-7550,Barreto,10/19/1930,86,4.93E+15,850,219-88-5437,B+,66.6,161,39.535384,-77.245144
Liberty,Hearn,1869 Brannon Avenue,Jacksonville,FL,Florida,32202,LibertyRHearn@dayrep.com,Liviss40,Shaosh2xee,904-784-0169,Long,2/26/1940,77,4.53E+15,336,267-73-1259,O+,49.7,168,30.372709,-81.749371
Clinton,Talley,1089 Rollins Road,Gering,NE,Nebraska,69341,ClintonLTalley@dayrep.com,Crehose,ooshai1Ai,308-990-3928,Humphreys,1/9/1964,53,4.93E+15,341,505-88-7697,A+,78.6,179,41.626832,-103.720246
Ronald,Ladd,695 Patton Lane,Apex,NC,North Carolina,27502,RonaldELadd@rhyta.com,Mostor,Os4seifie,919-303-3905,Garcia,8/24/1938,78,5.22E+15,906,237-55-0167,AB+,80.7,164,35.798426,-78.975267
Janice,Dennis,721 Shady Pines Drive,Oak Grove,KY,Kentucky,42223,JaniceLDennis@gustr.com,Oreeng,Eis4eich3ee,270-956-8199,Brown,8/27/1926,90,5.51E+15,141,406-31-9219,B+,74.1,161,36.672839,-87.525259
Joyce,Collins,362 Rockford Mountain Lane,Raleigh,NC,North Carolina,27604,JoyceSCollins@teleworm.us,Twours,ahSh9roCoo,919-983-0993,Romero,4/10/1965,52,4.56E+15,959,241-36-7640,B+,95.1,169,35.815464,-78.526127
Cristine,Ortiz,431 Ruckman Road,Oklahoma City,OK,Oklahoma,73110,CristineROrtiz@rhyta.com,Wendone,Boo8doo9oh,405-736-6592,Gibson,3/16/1984,33,5.52E+15,171,445-26-3132,A-,97,155,35.375723,-97.432328
Craig,Conner,3092 Rosewood Court,Minneapolis,MN,Minnesota,55415,CraigJConner@gustr.com,Geopenceed,Reu8aihahXoo,507-262-9571,Rutherford,6/23/1947,70,5.53E+15,194,472-12-6981,B+,68.6,175,44.921035,-93.200259
Johnnie,Rodrigues,2635 Leroy Lane,Kennebec,SD,South Dakota,57544,JohnnieCRodrigues@cuvox.de,Theaunnowly1960,ooj1EeGh,605-869-4896,Nixon,6/15/1960,57,5.51E+15,403,503-40-7620,A+,67.6,168,44.050284,-99.885031
Jason,Gonzales,2462 Cameron Road,Buffalo,NY,New York,14202,JasonBGonzales@superrito.com,Frothe,ooXoa8UF0ei,716-479-9132,Bryant,11/27/1964,52,5.46E+15,275,124-05-7624,AB+,89.4,166,42.84047,-78.954165
Kevin,Hernandez,4007 Charles Street,Livonia,MI,Michigan,48150,KevinCHernandez@teleworm.us,Farehe,cho1ThuFieX,734-421-2402,Abell,7/10/1970,46,4.56E+15,323,383-06-1175,A+,103.2,181,42.32227,-83.278872
Joel,Little,3598 Isaacs Creek Road,Jacksonville,IL,Illinois,62650,JoelKLittle@superrito.com,Foreadfat1923,Ohquep1zeiv,217-473-1202,Palacios,4/19/1923,94,4.56E+15,86,349-01-7924,O-,98.5,181,39.676914,-90.300722
Grant,Plaza,3284 Carson Street,Lexington,KY,Kentucky,40507,GrantAPlaza@rhyta.com,Flar1948,oLisah7xoo5,859-274-1019,Kenyon,8/10/1948,68,4.92E+15,96,406-36-0778,A+,73,175,38.016398,-84.44666
James,Christiansen,4799 Asylum Avenue,Waterbury,CT,Connecticut,6702,JamesEChristiansen@teleworm.us,Natiouldown,aiYohP0oP3,203-755-2160,Gardner,11/25/1957,59,4.56E+15,404,043-02-9675,B+,95.2,180,41.486978,-73.136772
Dennis,Stancil,646 Oakwood Avenue,New York,NY,New York,10011,DennisCStancil@rhyta.com,Yeterfer1942,Aey6iequ1C,212-691-8422,Early,8/29/1942,74,4.93E+15,576,062-70-7865,A-,72.9,172,40.644232,-73.995885
Regina,Greenwell,1971 Plainfield Avenue,Syracuse,NY,New York,13202,ReginaGGreenwell@jourrapide.com,Geopenceed,euT8Euk9qu,315-545-2569,Selders,2/21/1974,43,4.72E+15,991,052-58-0688,A+,86.2,167,43.013729,-76.176122
Robert,Pohl,51 Bingamon Road,Cleveland,OH,Ohio,44115,RobertMPohl@armyspy.com,Portle,ohloo4Much,440-584-7095,Roberts,7/26/1932,84,4.93E+15,505,273-92-6342,A+,70.5,179,41.431171,-81.652548
Terry,Harris,3930 Abia Martin Drive,Bay Shore,NY,New York,11706,TerrySHarris@teleworm.us,Thenow,Nah4Deez,631-581-8283,Cervantes,10/26/1975,41,5.45E+15,114,096-92-1302,A+,111.7,175,40.662376,-73.245012
Janie,Stephens,2425 Dog Hill Lane,Waverly,KS,Kansas,66871,JaniePStephens@teleworm.us,Deven1957,Wa7OoGahsood,785-733-6100,Gamble,12/24/1957,59,4.53E+15,722,514-16-0833,O+,67,172,38.280876,-95.655201
Robert,Crawford,4600 Ash Avenue,Saint Louis,MO,Missouri,63108,RobertNCrawford@jourrapide.com,Twold1980,Chip6ohno,314-855-5400,McCoy,4/26/1980,37,4.72E+15,144,496-90-6039,A-,80.7,176,38.614173,-90.184943
Frank,Wethington,4782 Saint Marys Avenue,North Brookfield,NY,New York,13418,FrankTWethington@cuvox.de,Hapithe,Vah9nahWoo,315-861-3218,Moore,5/17/1962,55,5.27E+15,980,123-22-2104,O+,65.9,168,42.92249,-75.391093
Hector,Butt,2135 Renwick Drive,Plymouth Meeting,PA,Pennsylvania,19462,HectorMButt@superrito.com,Befordents,iek1eiTooV,484-269-0936,Smith,10/12/1967,49,5.60E+15,84,192-50-6202,B+,73.2,168,40.199975,-75.201106
Grace,Thatcher,69 Mcwhorter Road,Okolona,MS,Mississippi,38860,GraceJThatcher@einrot.com,Rether,phoo6Shun,662-447-5972,Brakebill,9/20/1942,74,5.22E+15,515,587-40-2637,B+,55.8,160,33.916511,-88.849988
Robert,Jenkins,1246 Colonial Drive,Houston,TX,Texas,77006,RobertRJenkins@dayrep.com,Mearies,gahthoceiCh8,979-856-4543,Berry,1/1/1969,48,5.38E+15,803,455-39-0007,B-,94.7,167,29.72452,-95.333347
Gary,Morabito,4417 Jones Avenue,Winston Salem,NC,North Carolina,27101,GaryEMorabito@superrito.com,Nowest,aivon8ahz0Ee,336-773-7739,Bonilla,6/4/1949,68,5.38E+15,600,682-07-3421,A+,92,177,36.071965,-80.251564
Jason,Hall,364 Farnum Road,New York,NY,New York,10007,JasonDHall@einrot.com,Graping,xeaCoo6Ze,212-341-5356,Smith,5/19/1985,32,5.44E+15,452,062-14-0058,O+,66.8,177,40.733851,-73.945895
Athena,Elsner,3648 Gnatty Creek Road,Levittown,NY,New York,11756,AthenaDElsner@cuvox.de,Yousery89,paht3SahK6ch,516-392-8231,Pauley,6/4/1989,28,4.54E+15,733,100-64-6946,O+,100.7,171,40.806763,-73.59499
Edna,Malizia,3764 Pinchelone Street,Virginia Beach,VA,Virginia,23464,EdnaOMalizia@armyspy.com,Sainklicho,JohG5Ahfool,757-308-2687,Freeman,3/8/1987,30,4.72E+15,885,224-36-6134,A-,72,161,36.736672,-76.258049
George,Fritz,269 Upland Avenue,Sherwood,OH,Ohio,43556,GeorgeLFritz@superrito.com,Requed,Kureew6ee,419-899-8266,Harris,6/14/1931,86,5.23E+15,700,297-06-2408,A+,95.5,174,41.365757,-84.646445
Jacob,Collins,3950 Mapleview Drive,Memphis,TN,Tennessee,38128,JacobMCollins@dayrep.com,Throm1986,jo5Ohchuo9ee,731-305-1905,Lopez,9/16/1986,30,4.93E+15,895,411-37-8392,A+,85.2,170,35.232855,-90.00874
Eleanor,Benedict,4165 Wayback Lane,New York,NY,New York,10004,EleanorABenedict@cuvox.de,Cousemen,ibi0OoziSee,631-386-8115,Powers,1/9/1924,93,4.93E+15,611,116-54-7215,B+,67.8,159,40.698349,-74.076873
Michelle,Roberts,547 Chipmunk Lane,South Portland,ME,Maine,4106,MichelleBRoberts@gustr.com,Magulloyé,pha0Phube,207-799-3569,Kimsey,8/3/1941,75,5.27E+15,499,005-14-0138,B+,92.1,153,43.633067,-70.328752
Kenneth,Kenney,229 Ashmor Drive,Isabella,MN,Minnesota,56057,KennethGKenney@superrito.com,Hoods1937,maec0Aag5p,218-323-1338,Wilson,11/7/1937,79,4.93E+15,838,476-35-6791,O+,64.7,181,47.669741,-91.518979
Shirley,Jones,4225 Daylene Drive,Ann Arbor,MI,Michigan,48104,ShirleyRJones@armyspy.com,Wely1945,Oogh4Quae,734-565-3929,Pickles,9/19/1945,71,4.49E+15,112,384-27-8474,O+,57.2,163,42.355666,-83.688726
Vida,Farnsworth,3750 Andy Street,Sturgis,SD,South Dakota,57785,VidaHFarnsworth@teleworm.us,Pois1940,joh2eiThoh,605-423-3674,Armstrong,8/6/1940,76,4.56E+15,515,504-38-6160,B+,62.3,164,44.467358,-103.322117
Eileen,King,905 Ryder Avenue,Kent,WA,Washington,98032,EileenWKing@cuvox.de,Polday1976,jia7que7aeN,425-275-4629,Bly,8/5/1976,40,4.72E+15,212,536-19-5254,O+,70.7,156,47.300381,-122.187748
Samuel,Dowler,184 Fowler Avenue,Duluth,GA,Georgia,30097,SamuelMDowler@jourrapide.com,Mourcy,phahX9ohp,770-296-1683,Belcher,3/2/1989,28,4.53E+15,111,675-24-6858,B+,98,184,33.992402,-84.242011
Laurie,Trent,1738 August Lane,Alexandria,LA,Louisiana,71301,LaurieJTrent@fleckens.hu,Paun1989,eerair2aiQu,318-442-1500,Conley,10/10/1989,27,5.41E+15,132,663-03-3166,O+,53,172,31.29984,-92.426795
Mickey,Martin,2577 Cherry Tree Drive,Jacksonville,FL,Florida,32216,MickeyMMartin@cuvox.de,Weland,Aipho1aisai,904-310-2806,Turner,5/27/1974,43,4.93E+15,66,593-17-7589,A-,98.8,167,30.18025,-81.625371
Hazel,Cravens,4497 Bernardo Street,Bloomington,IN,Indiana,47408,HazelBCravens@armyspy.com,Lifesigh,lai7rohGh,812-929-6945,Bryant,11/13/1981,35,5.51E+15,50,304-01-0691,A+,100.7,173,39.325119,-86.431304
Cindy,Lucas,1441 Nickel Road,Los Angeles,CA,California,90017,CindyFLucas@fleckens.hu,Teakint,Um6gee0UN8h,626-678-3977,Bell,10/4/1935,81,5.16E+15,696,623-25-8042,B+,67.2,156,33.978206,-118.356748
Patrick,Beaudry,4252 Grasselli Street,Spofford,NH,New Hampshire,3462,PatrickNBeaudry@superrito.com,Puppere78,oowae2oZ2qu,603-363-4474,Sanders,1/19/1978,39,5.22E+15,128,001-07-5650,B+,81.6,175,42.829564,-72.473907
Derick,Barta,3257 Hillside Drive,Cambridge,MA,Massachusetts,2141,DerickABarta@dayrep.com,Crummon1940,ciox0aew1Pee,339-230-1901,Kraft,11/25/1940,76,5.42E+15,11,027-03-2348,B+,100.4,174,42.276901,-71.147355
Mark,Shrum,2287 Dola Mine Road,Garner,NC,North Carolina,27529,MarkVShrum@gustr.com,Couse1927,ABohk0iesh,919-418-3722,Taylor,8/11/1927,89,4.56E+15,407,690-09-1821,A+,97.2,170,35.553989,-78.54486
John,Thomas,3886 Sheila Lane,Reno,NV,Nevada,89501,JohnKThomas@fleckens.hu,Howly1964,tieliqu7aiY,775-429-1899,Britt,7/21/1964,52,5.55E+15,782,680-18-6120,A+,92.7,173,39.500263,-119.829329
Carolyn,Morris,1465 Elkview Drive,Panola,GA,Georgia,30058,CarolynSMorris@rhyta.com,Tharnii,eeB5uyahhae,770-987-6488,Doane,9/20/1946,70,5.39E+15,716,256-11-2625,B+,92.5,152,33.77021,-84.189563
Sarah,Noel,3591 Short Street,Austin,TX,Texas,78741,SarahENoel@dayrep.com,Prile1926,IeS0peih,512-965-4298,Papadopoulos,11/12/1926,90,4.56E+15,645,462-21-7123,A+,49.9,165,30.203495,-97.813755
Sharon,Gambrell,581 Pearl Street,Sacramento,CA,California,95815,SharonPGambrell@dayrep.com,Duem1932,pahzauj2ahCh,916-285-7186,Wallace,6/22/1932,85,4.72E+15,270,568-27-7124,O+,59.6,164,38.535282,-121.431711
Duane,Fisher,4092 Tanglewood Road,Jackson,MS,Mississippi,39211,DuaneDFisher@cuvox.de,Edis1975,ahWe0ahch,662-799-8888,Wheeler,3/12/1975,42,4.92E+15,776,428-31-4029,B+,69.1,174,32.277863,-90.133721
Marvin,Arnold,3135 Brown Bear Drive,Edgemont,CA,California,92508,MarvinBArnold@jourrapide.com,Beivat,wae7peethieNg,951-653-2203,Butler,12/8/1937,79,5.21E+15,35,617-03-5218,B+,87.4,164,33.889559,-117.206871
Sandra,Staples,3959 Davis Street,Columbus,GA,Georgia,31901,SandraRStaples@gustr.com,Prazed,Phoh5yahgai,706-326-5785,Tolson,4/24/1947,70,5.40E+15,780,675-16-5189,B+,74.2,162,32.393419,-85.053781
Mary,Rodgers,876 Oak Way,Lincoln,NE,Nebraska,68504,MaryTRodgers@superrito.com,Stook1936,woh8ReiQu,402-467-7491,Collazo,10/9/1936,80,4.53E+15,52,508-54-0385,O-,71.1,168,40.755445,-96.577045
Zella,Green,223 Center Avenue,Fresno,CA,California,93711,ZellaJGreen@cuvox.de,Weravive,ieYee2ai,559-375-8697,Pulido,4/17/1964,53,5.57E+15,365,613-56-9149,B+,79.4,158,36.861724,-119.852873
Christina,Bibb,4548 Glen Falls Road,Jenkintown,PA,Pennsylvania,19046,ChristinaSBibb@fleckens.hu,Broand,uXo8foh2ai,215-887-4657,Campos,7/27/1951,65,4.93E+15,326,180-07-9614,AB+,90.9,160,40.085862,-75.113238
Lois,Smith,2747 Marshall Street,Essex,MD,Maryland,21221,LoisWSmith@gustr.com,Dowboy,ohGh2rux9ae,410-686-5191,Weitz,8/29/1960,56,4.93E+15,704,216-71-7027,A+,71.7,169,39.369969,-76.462713
Jennifer,Black,2747 Hilltop Drive,Amarillo,TX,Texas,79108,JenniferGBlack@jourrapide.com,Smajeselyind,aidai8Keeli,806-383-1535,Brown,8/1/1989,27,4.49E+15,176,628-10-8551,O+,55.4,171,35.322007,-101.762912
Charles,Byrd,1612 Spring Haven Trail,Belleville,NJ,New Jersey,7109,CharlesPByrd@teleworm.us,Cablame45,obei0Eehoh,973-751-2437,Bullock,5/11/1945,72,4.53E+15,273,158-96-8060,A+,75.2,164,40.736685,-74.255076
Stella,Robinson,4129 Matthews Street,La Moille,IL,Illinois,61330,StellaSRobinson@gustr.com,Sublon,WohC6aeso,815-638-3827,Wong,11/29/1957,59,4.56E+15,975,348-04-8309,O+,60.5,157,41.475084,-89.228683
Florence,Prieto,2763 Woodrow Way,Conroe,TX,Texas,77301,FlorenceGPrieto@rhyta.com,Watiod,Ooshoyohbe8,936-447-3015,Madore,4/24/1953,64,5.27E+15,805,449-30-1270,B+,77.1,157,30.239632,-95.403429
Genevieve,Hendricks,1875 Hedge Street,Rochelle Park,NJ,New Jersey,7662,GenevieveDHendricks@fleckens.hu,Nameace,tufi5Lai6,908-652-9140,Ramsey,3/22/1957,60,5.54E+15,578,151-02-5706,A+,66.1,170,40.945782,-74.139857
George,Schaeffer,656 Wayside Lane,San Francisco,CA,California,94104,GeorgeCSchaeffer@einrot.com,Andlever,VaiPh5voh,510-217-1927,Busey,12/8/1924,92,5.52E+15,69,606-09-4238,A+,98.8,168,37.853321,-122.472951
Carol,Sherman,1549 Haymond Rocks Road,Elkton,OR,Oregon,97436,CarolWSherman@einrot.com,Tarromend,cohquagh5Ig0,541-584-4820,Green,12/9/1964,52,5.22E+15,17,541-02-3785,B+,93.1,171,43.693826,-123.623043
William,Craig,783 Conifer Drive,Bellevue,WA,Washington,98007,WilliamSCraig@gustr.com,Flaid1938,eeSo2Oo1y,425-564-1025,Smith,5/11/1938,79,4.53E+15,537,536-55-1607,A+,68.3,174,47.650721,-122.042874
Susan,Smallwood,2642 Logan Lane,Lakewood,CO,Colorado,80214,SusanHSmallwood@armyspy.com,Thereatend,ooBee8woo,303-238-2424,Tucker,12/22/1985,31,5.15E+15,931,650-07-8742,A+,66.3,154,39.788308,-105.060291
Velma,Medrano,3103 Martha Street,Kingman,AZ,Arizona,86401,VelmaDMedrano@superrito.com,Tinandeved,eiD8phu3,928-706-7733,Muth,7/25/1967,49,4.56E+15,104,527-70-9181,A+,66.4,157,35.17441,-113.777425
Rhonda,Gomez,1493 Griffin Street,Phoenix,AZ,Arizona,85008,RhondaBGomez@teleworm.us,Witent1957,aeNg2eiwo,602-273-3601,Jones,5/8/1957,60,5.48E+15,968,600-98-6589,O+,82.3,163,33.515485,-112.053506
Irving,Devinney,4085 Sycamore Road,Eugene,OR,Oregon,97401,IrvingPDevinney@gustr.com,Eforsemnes,No8ievaih0,541-409-7924,Bauder,4/29/1972,45,5.41E+15,592,543-19-2155,AB+,93.5,174,43.999105,-123.155635
James,Heaps,2182 Sunrise Road,Las Vegas,NV,Nevada,89101,JamesNHeaps@dayrep.com,Ablumersy1939,oJ7mooZah,702-882-3335,Kelley,6/18/1939,78,5.47E+15,350,680-24-5563,B+,99.1,184,36.259445,-115.203223
Alaina,Rieth,3891 Simpson Street,Bloomington,IL,Illinois,61701,AlainaRRieth@cuvox.de,Safters52,eihei3uej0Ahsh,309-763-5883,Reich,10/6/1952,64,4.49E+15,643,325-09-9630,B+,51.9,155,40.400243,-89.000231
Jeremy,Tirado,4625 Creekside Lane,City Of Commerce,CA,California,90040,JeremySTirado@jourrapide.com,Æner,cei4Ier9,805-701-4457,Harris,4/7/1975,42,4.54E+15,489,620-84-1829,O+,106.6,171,34.026787,-118.080452
Mickey,Langner,4326 Farland Avenue,Pipe Creek,TX,Texas,78063,MickeyALangner@teleworm.us,Aftenteen,Faenaf8cah,830-510-0613,Hamlin,2/7/1929,88,4.72E+15,931,634-22-4898,B+,59.1,174,29.80428,-98.957769
Catherine,Tomas,1452 Angus Road,New York,NY,New York,10004,CatherineMTomas@fleckens.hu,Sterequish,Aineej3ag,212-425-6404,Holler,2/19/1985,32,5.50E+15,103,125-62-5610,O+,93.5,155,40.712332,-73.974575
Charles,Hemphill,358 Hazelwood Avenue,Algona,IA,Iowa,50511,CharlesDHemphill@gustr.com,Lizes1933,vei9sieTh,515-361-7699,Corbett,2/16/1933,84,5.22E+15,342,485-36-5108,B+,80.8,178,43.06724,-94.132317
Nereida,Kinney,695 Church Street,Bronx,NY,New York,10455,NereidaMKinney@cuvox.de,Likentles,Gaefai0il5,718-401-2455,Moss,10/20/1948,68,5.48E+15,595,056-14-8338,A-,90.8,165,40.879682,-74.00015
Dennis,Brown,3116 Kenwood Place,Miramar,FL,Florida,33025,DennisMBrown@cuvox.de,Flust1944,he9Uughei,954-600-5340,Ahner,8/22/1944,72,5.23E+15,780,265-11-8825,A-,93.4,168,25.882612,-80.380576
Wanda,Williams,1618 Elk Creek Road,Chamblee,GA,Georgia,30341,WandaJWilliams@gustr.com,Pubset,Ith3quah7,770-457-1724,Doucet,6/6/1935,82,5.34E+15,339,667-18-6758,A+,93,168,33.805431,-84.229762
William,Jones,3857 Stroop Hill Road,Atlanta,GA,Georgia,30303,WilliamCJones@superrito.com,Offece60,eim5Iipai7z,404-784-5546,Carruth,2/4/1960,57,4.93E+15,669,253-23-8863,B+,70.4,177,33.735325,-84.430137
Michael,Strickland,187 Cerullo Road,Louisville,KY,Kentucky,40244,MichaelJStrickland@gustr.com,Musen1933,aNe5uphiZei,502-364-1971,Peterson,6/2/1933,84,4.53E+15,624,402-17-3849,O+,59.5,165,38.223202,-85.774902
Marian,Binder,2997 Isaacs Creek Road,Alexander,IL,Illinois,62601,MarianABinder@einrot.com,Ressoare,iyahwah2ooJ,217-478-0558,Constant,3/6/1978,39,5.45E+15,772,321-74-2649,O+,50.5,168,39.744793,-90.021559
Latoya,Bass,54 Green Acres Road,Greenville,NC,North Carolina,27834,LatoyaTBass@cuvox.de,Prignoced,ohc1leV1x,252-378-3754,Merritt,8/13/1922,94,5.43E+15,197,681-05-6192,O+,91.9,168,35.681577,-77.256153
Liza,Beard,51 Waldeck Street,Dallas,TX,Texas,75212,LizaABeard@superrito.com,Dramuch,Aiphohcee7,817-407-8937,Johnson,3/31/1990,27,4.92E+15,626,463-80-4045,O+,92.3,162,32.837113,-96.971805
Gregory,Frazier,1874 Still Pastures Drive,Columbia,SC,South Carolina,29210,GregoryLFrazier@dayrep.com,Nessfaime1931,Ahsh6Igh,803-486-6886,Palmer,2/27/1931,86,5.10E+15,859,247-25-1430,O-,78.8,161,34.046133,-81.089241
Paul,Ward,4534 Carter Street,Mounds,IL,Illinois,62964,PaulHWard@gustr.com,Tinfee,kie5uPah,618-745-8682,Jackson,1/9/1929,88,4.92E+15,889,327-16-5467,O+,94.9,179,37.103384,-89.157497
Karen,Anderson,423 Green Avenue,Fremont,CA,California,94536,KarenMAnderson@gustr.com,Whoupon,shei0ahT9n,510-739-7529,Singer,2/5/1942,75,5.36E+15,803,573-64-7198,A+,75.5,171,37.490019,-121.973049
Michael,Clark,1246 Woodrow Way,Madisonville,TX,Texas,77864,MichaelSClark@fleckens.hu,Tencent,Ci9ahf9t,936-349-7071,Hill,3/11/1963,54,5.43E+15,140,638-38-0746,B+,88.5,167,30.926717,-95.905318
